Column	key	total_citesOrg	URL_Citaciones	Actualizaciones	Incremento_Actualizacion	Cambios_Datos	Indexacion_MesAnterior	IPT	numberOfRecords	nombrecorto	type	organization	title	DOI_URL	created	year	month	day	modified	year-mod	month-mod	day-mod	version	NombreCorto_Org	Logo	typeOrg	publishingOrganizationKey	URLSocio
1182	ea385a37-087b-41e2-86ac-8945df8ee43a	546	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=9d77fdeb-100f-4b29-98ad-4effdd824457			1		sinchi		andaki_amenaza_endemica	Listas de especies	Instituto Amazónico de Investigaciones Científicas - SINCHI	Especies amenazadas y endémicas del Camino Andaki	http://doi.org/10.15472/a1pd2x	2019-11-28	2019	11	28	2019-11-28	2019	11	28		Sinchi	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-sinchi.png	Centros/Institutos de Investigación	9d77fdeb-100f-4b29-98ad-4effdd824457	http://www.gbif.org/publisher/9d77fdeb-100f-4b29-98ad-4effdd824457
1183	8054f634-a3d9-49b8-b2b2-3dfae0e82a54	333	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=e70c4151-0d1a-414d-b70e-e87ac1e812b7		0.0	1	5414.0	sib	5414.0	ser_entrenubes_001	Registros biologicos	Secretaría Distrital de Ambiente	Registros biológicos de flora para el desarrollo de acciones de evaluación, seguimiento y monitoreo en los elementos priorizados de la estructura ecológica principal del distrito capital. Bogotá D.C.	http://doi.org/10.15472/t2vrme	2019-11-27	2019	11	27	2022-08-09	2022	08	09	1.3	SDA	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-sda.png	Autoridades Ambientales	e70c4151-0d1a-414d-b70e-e87ac1e812b7	http://www.gbif.org/publisher/e70c4151-0d1a-414d-b70e-e87ac1e812b7
1184	99849276-a687-41cc-9ada-efaf83f9e7ae	394	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=ab13adb9-ce23-444d-87c9-ce41f03ef2b3			1		parquesnacionales		tiniplantas	Listas de especies	Parques Nacionales Naturales de Colombia	Lista de plantas del Parque Nacional Natural Tinigua proveniente de información secundaria	http://doi.org/10.15472/onjlrv	2019-11-25	2019	11	25	2022-02-03	2022	02	03	1.1	PNN	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-pnn.png	Autoridades Ambientales	ab13adb9-ce23-444d-87c9-ce41f03ef2b3	http://www.gbif.org/publisher/ab13adb9-ce23-444d-87c9-ce41f03ef2b3
1185	a4cd59ef-679c-4084-a1a5-b07c83176920	196	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=69cbe3e1-ea7a-4f22-b4b8-47dd4df6e79b		0.0	1	124.0	sib	124.0	corpoguavio-humedales-2018	Registros biologicos	Corpoguavio - Corporación Autónoma Regional del Guavio	Caracterización faunística de los humedales San Ricardo, San Roque y La Argentina en el municipio de Guasca, Cundinamarca	http://doi.org/10.15472/5d8i5c	2019-11-22	2019	11	22	2019-11-22	2019	11	22		Corpoguavio	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-corpoguavio.png	Autoridades Ambientales	69cbe3e1-ea7a-4f22-b4b8-47dd4df6e79b	http://www.gbif.org/publisher/69cbe3e1-ea7a-4f22-b4b8-47dd4df6e79b
1186	005c283d-2e6e-4b56-a76a-20fa56440e1a	374	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=e1050db2-9faf-4d72-b860-295debaf9d2a			1		iiap		floracienagalahondaiiap2013	Listas de especies	Instituto de Investigaciones Ambientales del Pacífico John Von Neumann - IIAP	Caracterización florística de la ciénaga La Honda, Tanguí-Chocó, 2013	http://doi.org/10.15472/yb3meg	2019-11-20	2019	11	20	2019-11-20	2019	11	20		IIAP	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-iiap.png	Centros/Institutos de Investigación	e1050db2-9faf-4d72-b860-295debaf9d2a	http://www.gbif.org/publisher/e1050db2-9faf-4d72-b860-295debaf9d2a
1187	488a12d9-99a4-4905-a52c-97778daf5c4c	374	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=e1050db2-9faf-4d72-b860-295debaf9d2a			1		iiap		floracerrogalapagosiiap2011	Listas de especies	Instituto de Investigaciones Ambientales del Pacífico John Von Neumann - IIAP	Flora presente en el Alto Galápagos, San José del Palmar, Chocó	http://doi.org/10.15472/en61cp	2019-11-16	2019	11	16	2019-11-16	2019	11	16		IIAP	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-iiap.png	Centros/Institutos de Investigación	e1050db2-9faf-4d72-b860-295debaf9d2a	http://www.gbif.org/publisher/e1050db2-9faf-4d72-b860-295debaf9d2a
1188	742609e7-d939-460a-9ccd-1a62833447f2	374	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=e1050db2-9faf-4d72-b860-295debaf9d2a			1		iiap		floratierraltatuistuisiiap2011	Listas de especies	Instituto de Investigaciones Ambientales del Pacífico John Von Neumann - IIAP	Caracterización florística de los bosques húmedos y remanentes de Tierralta - Córdoba, 2011	http://doi.org/10.15472/nt1lxa	2019-11-16	2019	11	16	2019-11-16	2019	11	16		IIAP	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-iiap.png	Centros/Institutos de Investigación	e1050db2-9faf-4d72-b860-295debaf9d2a	http://www.gbif.org/publisher/e1050db2-9faf-4d72-b860-295debaf9d2a
1189	77b2bda4-aec2-4bbc-8643-496b7a019ea7	374	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=e1050db2-9faf-4d72-b860-295debaf9d2a		0.0	1	587.0	iiap	587.0	avesbosquesecosdaguaiiap2018	Registros biologicos	Instituto de Investigaciones Ambientales del Pacífico John Von Neumann - IIAP	Avifauna asociada a los bosques secos del Dagua - Valle del Cauca, 2018	http://doi.org/10.15472/oqaznr	2019-11-15	2019	11	15	2019-11-15	2019	11	15		IIAP	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-iiap.png	Centros/Institutos de Investigación	e1050db2-9faf-4d72-b860-295debaf9d2a	http://www.gbif.org/publisher/e1050db2-9faf-4d72-b860-295debaf9d2a
1190	3c65d02c-e3d2-4927-be55-2218bf979cbe	374	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=e1050db2-9faf-4d72-b860-295debaf9d2a			1		iiap		florahumedalguanguiiap2013	Listas de especies	Instituto de Investigaciones Ambientales del Pacífico John Von Neumann - IIAP	Caracterización florística en la parte alta del Rio Güangui - Cauca, 2013	http://doi.org/10.15472/qgawjw	2019-11-15	2019	11	15	2019-11-15	2019	11	15		IIAP	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-iiap.png	Centros/Institutos de Investigación	e1050db2-9faf-4d72-b860-295debaf9d2a	http://www.gbif.org/publisher/e1050db2-9faf-4d72-b860-295debaf9d2a
1191	3be77ee4-3313-4669-a8e8-beb650334e8c	394	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=ab13adb9-ce23-444d-87c9-ce41f03ef2b3		0.0	1	261.0	parquesnacionales	261.0	guacharos	Registros biologicos	Parques Nacionales Naturales de Colombia	Monitoreo de aves por medio de transectos libres en el Parque Nacional Natural Cueva de los Guácharos en el 2019	http://doi.org/10.15472/mvyibu	2019-11-15	2019	11	15	2021-06-08	2021	06	08	1.1	PNN	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-pnn.png	Autoridades Ambientales	ab13adb9-ce23-444d-87c9-ce41f03ef2b3	http://www.gbif.org/publisher/ab13adb9-ce23-444d-87c9-ce41f03ef2b3
1192	e8d21cd1-dc0b-4ac7-98e2-1ec9659a5299	394	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=ab13adb9-ce23-444d-87c9-ce41f03ef2b3		0.0	1	25.0	parquesnacionales	25.0	coordillera_picachos	Registros biologicos	Parques Nacionales Naturales de Colombia	Colecta de peces en las inmediaciones del Parque Nacional Natural Cordillera de los Picachos, en el Río Pato	http://doi.org/10.15472/qwzpwz	2019-11-15	2019	11	15	2021-08-13	2021	08	13	1.2	PNN	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-pnn.png	Autoridades Ambientales	ab13adb9-ce23-444d-87c9-ce41f03ef2b3	http://www.gbif.org/publisher/ab13adb9-ce23-444d-87c9-ce41f03ef2b3
1193	688e9eaf-6679-4ddc-8a1f-2dba8a6bf9f0	374	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=e1050db2-9faf-4d72-b860-295debaf9d2a			1		iiap		pecessierpecaucaiiap2013	Listas de especies	Instituto de Investigaciones Ambientales del Pacífico John Von Neumann - IIAP	Ictiofauna presente en fuentes abastecedoras en La Sierpe - Osbezcac (cuenca del rio Saija, Timbiquí - Cauca) 2013	http://doi.org/10.15472/7rbyue	2019-11-15	2019	11	15	2019-11-15	2019	11	15		IIAP	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-iiap.png	Centros/Institutos de Investigación	e1050db2-9faf-4d72-b860-295debaf9d2a	http://www.gbif.org/publisher/e1050db2-9faf-4d72-b860-295debaf9d2a
1194	f9049e23-7738-491e-82f3-95196f2f2cac	540	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=6c147991-c3bf-453d-a778-3bea9a534804		0.0	1	31.0	sib	31.0	uis_bacterias_5763	Registros biologicos	Universidad Industrial de Santander	Caracterización de la población de bacteriófagos asociados a los principales phyla bacterianos, residentes en la superficie epidérmica de Bolitoglossa nicefori (Caudata: Plethodontidae) de la Cordillera Oriental de Colombia	http://doi.org/10.15472/1ngb3e	2019-11-14	2019	11	14	2021-11-16	2021	11	16	1.1	UIS	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-uis.png	Academia	6c147991-c3bf-453d-a778-3bea9a534804	http://www.gbif.org/publisher/6c147991-c3bf-453d-a778-3bea9a534804
1195	d8983f85-dc76-416b-874a-626ccc439a17	540	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=6c147991-c3bf-453d-a778-3bea9a534804		0.0	1	29.0	sib	29.0	uis_onychophora_2318	Registros biologicos	Universidad Industrial de Santander	Diversidad taxonómica y relaciones filogenéticas de los onicóforos (Onychophora: Peripatidae) presentes en el flanco occidental de la Cordillera Oriental de los Andes, Departamento de Santander	http://doi.org/10.15472/z383mk	2019-11-14	2019	11	14	2019-11-14	2019	11	14	1.2	UIS	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-uis.png	Academia	6c147991-c3bf-453d-a778-3bea9a534804	http://www.gbif.org/publisher/6c147991-c3bf-453d-a778-3bea9a534804
1196	7041f3d0-3be7-4d45-b836-ab0c36b775ad	394	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=ab13adb9-ce23-444d-87c9-ce41f03ef2b3		0.0	1	641.0	parquesnacionales	641.0	los_flamencos	Eventos de muestreo	Parques Nacionales Naturales de Colombia	Monitoreo de abundancia de Flamencos (Phoenicopterus ruber) en el Santuario de Flora y Fauna Los Flamencos	http://doi.org/10.15472/f8xa4y	2019-11-14	2019	11	14	2021-07-23	2021	07	23	1.2	PNN	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-pnn.png	Autoridades Ambientales	ab13adb9-ce23-444d-87c9-ce41f03ef2b3	http://www.gbif.org/publisher/ab13adb9-ce23-444d-87c9-ce41f03ef2b3
1197	b67a5520-2ed0-472b-aeb0-7ce3fa7ef2f9	394	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=ab13adb9-ce23-444d-87c9-ce41f03ef2b3		0.0	1	185.0	parquesnacionales	185.0	estructura_tallas	Eventos de muestreo	Parques Nacionales Naturales de Colombia	Evaluación de talla y densidad poblacional de la almeja (Polymesoda arctata) en la Vía Parque Isla de Salamanca del 2016 al 2018	http://doi.org/10.15472/nnhpfu	2019-11-14	2019	11	14	2021-06-25	2021	06	25	1.2	PNN	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-pnn.png	Autoridades Ambientales	ab13adb9-ce23-444d-87c9-ce41f03ef2b3	http://www.gbif.org/publisher/ab13adb9-ce23-444d-87c9-ce41f03ef2b3
1198	d35934a1-41fc-4628-a919-44d17867adeb	394	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=ab13adb9-ce23-444d-87c9-ce41f03ef2b3		0.0	1	981.0	parquesnacionales	981.0	oso_chingaza	Eventos de muestreo	Parques Nacionales Naturales de Colombia	Monitoreo de la ocupación del Oso Andino (Tremarctos ornatus) en el Parque Nacional Natural Chingaza	http://doi.org/10.15472/n2wqjr	2019-11-14	2019	11	14	2021-03-24	2021	03	24	1.3	PNN	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-pnn.png	Autoridades Ambientales	ab13adb9-ce23-444d-87c9-ce41f03ef2b3	http://www.gbif.org/publisher/ab13adb9-ce23-444d-87c9-ce41f03ef2b3
1199	10a06925-bd04-4f18-afe4-23be410c10c1	900	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=eac88d99-9f6c-4031-8fc4-8088f0e0dfe7		0.0	1	240.0	sibm	240.0	unal_anemonas_seaflower_2018	Registros biologicos	Universidad Nacional de Colombia	Anémonas y corales del atolón Albuquerque durante la Expedición Seaflower 2018 - Proyecto Colombia BIO	http://doi.org/10.15472/tgcp2c	2019-11-14	2019	11	14	2021-07-15	2021	07	15	2.4	UNAL	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-unal.png	Academia	eac88d99-9f6c-4031-8fc4-8088f0e0dfe7	http://www.gbif.org/publisher/eac88d99-9f6c-4031-8fc4-8088f0e0dfe7
1200	79fb09c3-bf78-41cf-ad65-bcdce10e640d	194	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=ad3f9c5f-5021-45a3-a7c4-3e64895f6f79		0.0	1	204.0	sibm	204.0	uptc_aves-reptiles_pacifico_2018	Registros biologicos	Universidad Pedagógica y Tecnológica de Colombia	Reptiles y aves del Distrito Nacional de Manejo Integrado Cabo Manglares Bajo Mira y Frontera, Pacífico colombiano - Proyecto Colombia BIO	http://doi.org/10.15472/l5m2t3	2019-11-14	2019	11	14	2021-07-15	2021	07	15	2.1	UPTC	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-uptc.png	Academia	ad3f9c5f-5021-45a3-a7c4-3e64895f6f79	http://www.gbif.org/publisher/ad3f9c5f-5021-45a3-a7c4-3e64895f6f79
1201	5a04eaa5-f5cd-46c6-a316-b2b12894b380	16	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=8d9a1a1c-a563-461e-85ef-002861f87bd7		0.0	1	50.0	sibm	50.0	unisinu_maroinv_pacifico_2018	Registros biologicos	Universidad del Sinú Cartagena	Macroinvetebrados del Distrito Nacional de Manejo Integrado Cabo Manglares Bajo Mira y Frontera, Pacífico colombiano - Proyecto Colombia BIO	http://doi.org/10.15472/m9t84v	2019-11-14	2019	11	14	2021-07-15	2021	07	15	2.2	USinú	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-unisinu.png	Academia	8d9a1a1c-a563-461e-85ef-002861f87bd7	http://www.gbif.org/publisher/8d9a1a1c-a563-461e-85ef-002861f87bd7
1202	b04c4f58-8207-448f-abdd-3c588a901d42	65	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=4eb145f4-b1b0-4b94-8edc-e814fd77a4e8		0.0	1	4180.0	sib	4180.0	registros_de_vertebrados_durante_fototrampeo_actividad_3_convenio_105_2017_panthera_cvc	Registros biologicos	Fundación Panthera Colombia	Registros de vertebrados durante el fototrampeo de uso de hábitat de yaguarundí en caña de azucar, convenio 105-2017 entre Panthera y CVC	http://doi.org/10.15472/khbvem	2019-11-12	2019	11	12	2019-11-12	2019	11	12		Fund. Panthera	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-panthera.png	ONG	4eb145f4-b1b0-4b94-8edc-e814fd77a4e8	http://www.gbif.org/publisher/4eb145f4-b1b0-4b94-8edc-e814fd77a4e8
1203	bb2c4ae2-106a-45c6-83da-36155c4640f4	65	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=4eb145f4-b1b0-4b94-8edc-e814fd77a4e8		0.0	1	467.0	sib	467.0	registros_de_vertebrados_durante_el_fototrampeo_de_la_actividad_2_convenio_105_2017_panthera_cvc	Registros biologicos	Fundación Panthera Colombia	Registros de vertebrados durante el fototrampeo de ecología de carreteras, 2018, convenio_105_2017 entre Panthera y la CVC	http://doi.org/10.15472/dff3ei	2019-11-12	2019	11	12	2019-11-12	2019	11	12		Fund. Panthera	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-panthera.png	ONG	4eb145f4-b1b0-4b94-8edc-e814fd77a4e8	http://www.gbif.org/publisher/4eb145f4-b1b0-4b94-8edc-e814fd77a4e8
1204	3599f3a2-a618-4e77-a5bd-8ef6f4250bf2	374	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=e1050db2-9faf-4d72-b860-295debaf9d2a			1		iiap		floracerrotacarcunaiiap2011	Listas de especies	Instituto de Investigaciones Ambientales del Pacífico John Von Neumann - IIAP	Caracterización florística del Cerro Tacarcuna - Unguía, Chocó, 2011	http://doi.org/10.15472/29dcu0	2019-11-10	2019	11	10	2019-11-10	2019	11	10		IIAP	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-iiap.png	Centros/Institutos de Investigación	e1050db2-9faf-4d72-b860-295debaf9d2a	http://www.gbif.org/publisher/e1050db2-9faf-4d72-b860-295debaf9d2a
1205	ce38c451-3cae-4d01-b2a6-7b9250947d81	374	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=e1050db2-9faf-4d72-b860-295debaf9d2a		0.0	1	382.0	iiap	382.0	vegetacionmanglaresbahiasolanoiiap2011	Registros biologicos	Instituto de Investigaciones Ambientales del Pacífico John Von Neumann - IIAP	Caracterización florística de los manglares de Bahía Solano - Chocó, 2010	http://doi.org/10.15472/v45vvy	2019-11-10	2019	11	10	2019-11-10	2019	11	10		IIAP	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-iiap.png	Centros/Institutos de Investigación	e1050db2-9faf-4d72-b860-295debaf9d2a	http://www.gbif.org/publisher/e1050db2-9faf-4d72-b860-295debaf9d2a
1206	3e8cc719-e0e9-45ec-8341-4b80ae0e6eb3	374	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=e1050db2-9faf-4d72-b860-295debaf9d2a		0.0	1	193.0	iiap	193.0	mamiferosbosquesecodaguaiiap2018	Registros biologicos	Instituto de Investigaciones Ambientales del Pacífico John Von Neumann - IIAP	Caracterización de la mastofauna asociada a los bosques secos del Dagua - Valle del Cauca, 2018	http://doi.org/10.15472/d7vrrj	2019-11-10	2019	11	10	2019-11-10	2019	11	10		IIAP	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-iiap.png	Centros/Institutos de Investigación	e1050db2-9faf-4d72-b860-295debaf9d2a	http://www.gbif.org/publisher/e1050db2-9faf-4d72-b860-295debaf9d2a
1207	799cba8b-badc-4bb2-b8f7-3e6b6d2e7b3c	374	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=e1050db2-9faf-4d72-b860-295debaf9d2a		0.0	1	206.0	iiap	206.0	avescienagadebeteiiapmonitoreo2018	Registros biologicos	Instituto de Investigaciones Ambientales del Pacífico John Von Neumann - IIAP	Avifauna de la ciénaga de Beté, municipio del Medio Atrato-Chocó - 2018	http://doi.org/10.15472/dlyb6w	2019-11-10	2019	11	10	2020-12-04	2020	12	04	1.1	IIAP	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-iiap.png	Centros/Institutos de Investigación	e1050db2-9faf-4d72-b860-295debaf9d2a	http://www.gbif.org/publisher/e1050db2-9faf-4d72-b860-295debaf9d2a
1208	d23f84c8-ff18-4060-b7df-dbef7eaffb3e	922	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=2a7e3080-28a9-11dd-97cd-b8a03c50a862		0.0	1	26.0	iavh	26.0	tota_tejidos_boyacabio	Registros biologicos	Instituto de Investigación de Recursos Biológicos Alexander von Humboldt	Tejidos colectados en la expedición en el lago de Tota, Boyacá - Proyecto Boyacá BIO	http://doi.org/10.15472/wrtri1	2019-11-06	2019	11	06	2021-11-26	2021	11	26	1.2	IAvH	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-iavh.png	Centros/Institutos de Investigación	2a7e3080-28a9-11dd-97cd-b8a03c50a862	http://www.gbif.org/publisher/2a7e3080-28a9-11dd-97cd-b8a03c50a862
1209	d8febc11-498e-465d-88ee-d08c0a726bd9	922	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=2a7e3080-28a9-11dd-97cd-b8a03c50a862		0.0	1	181.0	iavh	181.0	monteypinal_tejidos_boyacabio	Registros biologicos	Instituto de Investigación de Recursos Biológicos Alexander von Humboldt	Tejidos colectados en la expedición en Monte y Pinal, Boyacá - Proyecto Boyacá BIO	http://doi.org/10.15472/adbubl	2019-11-06	2019	11	06	2021-11-24	2021	11	24	1.4	IAvH	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-iavh.png	Centros/Institutos de Investigación	2a7e3080-28a9-11dd-97cd-b8a03c50a862	http://www.gbif.org/publisher/2a7e3080-28a9-11dd-97cd-b8a03c50a862
1210	c6860ae3-8485-4d31-bc79-c60f0fe0d3d0	922	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=2a7e3080-28a9-11dd-97cd-b8a03c50a862		0.0	1	321.0	iavh	321.0	quinchas_tejidos_boyacabio	Registros biologicos	Instituto de Investigación de Recursos Biológicos Alexander von Humboldt	Tejidos colectados en la serranía de las Quinchas, Boyacá - Proyecto Boyacá BIO	http://doi.org/10.15472/ngjeto	2019-11-05	2019	11	05	2021-11-24	2021	11	24	1.3	IAvH	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-iavh.png	Centros/Institutos de Investigación	2a7e3080-28a9-11dd-97cd-b8a03c50a862	http://www.gbif.org/publisher/2a7e3080-28a9-11dd-97cd-b8a03c50a862
